PLAN,DESCRIPTION,APPLICATION_REFERENCE,APPLICATION_NO,chargeAcPrefix,chargeAc,chargeAmount,VALUEFIRST,VALUEFIRST_LABEL,VALUE1_LABEL,VALUE1,VALUE2_LABEL,VALUE2,VALUE3_LABEL,VALUE3,VALUE4_LABEL,VALUE4,LikelyExpired,PROPERTY_NO,Purpose,transAcPrefix,transAc,transAmount
S94-05,S94-05 - Casual Open Space (Local),DA06/0271,437543,ZFRI,ZFRInfrastructure,487,2.9228,ET (Structured),ET (Structured),2.9228,ET (Casual),2.9162,,,,,Expired,4964,Open Space,ZFDC,ZFDCCasualOS_5,-487
S94-05,S94-05 - Casual Open Space (Local),DA06/0278,437655,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,29979,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA06/0279,437663,ZFRI,ZFRInfrastructure,334,2,ET (Structured),ET (Structured),2,ET (Casual),2,,,,,Expired,101463,Open Space,ZFDC,ZFDCCasualOS_5,-334
S94-05,S94-05 - Casual Open Space (Local),DA06/0301,437911,ZFRI,ZFRInfrastructure,3340,,ET (Structured),ET (Structured),,ET (Casual),1.1538,,,,,Expired,1463,Open Space,ZFDC,ZFDCCasualOS_5,-1670
S94-05,S94-05 - Casual Open Space (Local),DA06/0377,438789,ZFRI,ZFRInfrastructure,1066,,ET (Structured),ET (Structured),,ET (Casual),6.384,,,,,Expired,102472,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA06/0408,439219,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,101232,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA06/0413,439272,ZFRI,ZFRInfrastructure,71052,89.5691,ET (Structured),ET (Structured),89.5691,ET (Casual),106.368,,,,,Expired,25651,Open Space,ZFDC,ZFDCCasualOS_5,-4745
S94-05,S94-05 - Casual Open Space (Local),DA06/0416,439323,ZFRI,ZFRInfrastructure,167,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,20604,Open Space,ZFDC,ZFDCCasualOS_5,-167
S94-05,S94-05 - Casual Open Space (Local),DA06/0477,440015,ZFRI,ZFRInfrastructure,22980,21.8444,ET (Structured),ET (Structured),21.8444,ET (Casual),21.8026,,,,,Expired,5835,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA06/0501,440221,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,101908,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA06/0544,440745,ZFRI,ZFRInfrastructure,334,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,6480,Open Space,ZFDC,ZFDCCasualOS_5,-526
S94-05,S94-05 - Casual Open Space (Local),DA06/0606,441559,ZFRI,ZFRInfrastructure,167,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,70290,Open Space,ZFDC,ZFDCCasualOS_5,-167
S94-05,S94-05 - Casual Open Space (Local),DA06/0614,441644,ZFRI,ZFRInfrastructure,167,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,19624,Open Space,ZFDC,ZFDCCasualOS_5,-167
S94-05,S94-05 - Casual Open Space (Local),DA06/0681,442454,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,91620,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA06/0685,442464,ZFRI,ZFRInfrastructure,1194,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,101923,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA06/0686,442465,ZFRI,ZFRInfrastructure,167,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,101923,Open Space,ZFDC,ZFDCCasualOS_5,-167
S94-05,S94-05 - Casual Open Space (Local),DA06/0690,442478,ZFRI,ZFRInfrastructure,2388,2,ET (Structured),ET (Structured),2,ET (Casual),2,,,,,Expired,2093,Open Space,ZFDC,ZFDCCasualOS_5,-1194
S94-05,S94-05 - Casual Open Space (Local),DA06/0693,442481,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,17156,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA06/0705,442594,ZFRI,ZFRInfrastructure,167,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,10802,Open Space,ZFDC,ZFDCCasualOS_5,-167
S94-05,S94-05 - Casual Open Space (Local),DA06/0714,442657,ZFRI,ZFRInfrastructure,334,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,102814,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA06/0786,443491,ZFRI,ZFRInfrastructure,167,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,101927,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA06/0808,443814,ZFRI,ZFRInfrastructure,654,1.3076,ET (Structured),ET (Structured),1.3076,ET (Casual),1.3054,,,,,Expired,46375,Open Space,ZFDC,ZFDCCasualOS_5,-218
S94-05,S94-05 - Casual Open Space (Local),DA06/0847,444115,ZFRI,ZFRInfrastructure,334,2,ET (Structured),ET (Structured),2,ET (Casual),2,,,,,Expired,18618,Open Space,ZFDC,ZFDCCasualOS_5,-334
S94-05,S94-05 - Casual Open Space (Local),DA06/0868,444303,ZFRI,ZFRInfrastructure,190,,ET (Structured),ET (Structured),,ET (Casual),1.14,,,,,Expired,20624,Open Space,ZFDC,ZFDCCasualOS_5,-190
S94-05,S94-05 - Casual Open Space (Local),DA06/0882,444451,ZFRI,ZFRInfrastructure,109,0.654,ET (Structured),ET (Structured),0.654,ET (Casual),0.65,,,,,Expired,77850,Open Space,ZFDC,ZFDCCasualOS_5,-109
S94-05,S94-05 - Casual Open Space (Local),DA06/0897,444531,ZFRI,ZFRInfrastructure,16832,8,ET (Structured),ET (Structured),8,ET (Casual),8,,,,,Expired,102394,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA06/0898,444535,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,17956,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA06/0925,444957,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,7763,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA06/0976,445663,ZFRI,ZFRInfrastructure,487,2.9228,ET (Structured),ET (Structured),2.9228,ET (Casual),2.9162,,,,,Expired,8664,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA06/0984,445796,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,3021,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA06/1020,446228,ZFRI,ZFRInfrastructure,269,1.6152,ET (Structured),ET (Structured),1.6152,ET (Casual),1.6108,,,,,Expired,7175,Open Space,ZFDC,ZFDCCasualOS_5,-269
S94-05,S94-05 - Casual Open Space (Local),DA06/1029,446287,ZFRI,ZFRInfrastructure,923,5.538,ET (Structured),ET (Structured),5.538,ET (Casual),5.527,,,,,Expired,15711,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA06/1054,446559,ZFRI,ZFRInfrastructure,3420,3,ET (Structured),ET (Structured),3,ET (Casual),3,,,,,Expired,103649,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA06/1103,447060,ZFRI,ZFRInfrastructure,2700,1,ET (Structured),ET (Structured),1,ET (Casual),4.04,,,,,Expired,17908,Open Space,ZFDC,ZFDCCasualOS_5,-294
S94-05,S94-05 - Casual Open Space (Local),DA06/1164,447573,ZFRI,ZFRInfrastructure,1052,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,6008,Open Space,ZFDC,ZFDCCasualOS_5,-526
S94-05,S94-05 - Casual Open Space (Local),DA06/1212,448406,ZFRI,ZFRInfrastructure,167,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,102514,Open Space,ZFDC,ZFDCCasualOS_5,-167
S94-05,S94-05 - Casual Open Space (Local),DA06/1215,448415,ZFRI,ZFRInfrastructure,1250,7.4994,ET (Structured),ET (Structured),7.4994,ET (Casual),7.4851,,,,,Expired,14560,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA06/1217,448422,ZFRI,ZFRInfrastructure,814,4.8842,ET (Structured),ET (Structured),4.8842,ET (Casual),4.8743,,,,,Expired,7505,Open Space,ZFDC,ZFDCCasualOS_5,-814
S94-05,S94-05 - Casual Open Space (Local),DA06/1237,448692,ZFRI,ZFRInfrastructure,102,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,63,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA06/1262,448950,ZFRI,ZFRInfrastructure,6780,41.2,ET (Structured),ET (Structured),41.2,ET (Casual),40.6,,,,,Expired,14157,Open Space,ZFDC,ZFDCCasualOS_5,-6780
S94-05,S94-05 - Casual Open Space (Local),DA06/1274,449075,ZFRI,ZFRInfrastructure,167,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,42937,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA06/1356,450244,ZFRI,ZFRInfrastructure,167,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,61,Open Space,ZFDC,ZFDCCasualOS_5,-167
S94-05,S94-05 - Casual Open Space (Local),DA06/1361,450256,ZFRI,ZFRInfrastructure,102,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,71740,Open Space,ZFDC,ZFDCCasualOS_5,-161
S94-05,S94-05 - Casual Open Space (Local),DA06/1392,450695,ZFRI,ZFRInfrastructure,746,0.6538,ET (Structured),ET (Structured),0.6538,ET (Casual),0.6527,,,,,Expired,7015,Open Space,ZFDC,ZFDCCasualOS_5,-373
S94-05,S94-05 - Casual Open Space (Local),DA06/1410,450990,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,4733,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA06/1413,451008,ZFRI,ZFRInfrastructure,167,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,6189,Open Space,ZFDC,ZFDCCasualOS_5,-167
S94-05,S94-05 - Casual Open Space (Local),DA06/1439,451272,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,39253,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA06/1466,451622,ZFRI,ZFRInfrastructure,167,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,21092,Open Space,ZFDC,ZFDCCasualOS_5,-167
S94-05,S94-05 - Casual Open Space (Local),DA06/1469,451631,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,14987,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA06/1484,451875,ZFRI,ZFRInfrastructure,334,2,ET (Structured),ET (Structured),2,ET (Casual),2,,,,,Expired,28818,Open Space,ZFDC,ZFDCCasualOS_5,-334
S94-05,S94-05 - Casual Open Space (Local),DA06/1485,451886,ZFRI,ZFRInfrastructure,11150.28,4,ET (Structured),ET (Structured),4,ET (Casual),4,,,,,Expired,32392,Open Space,ZFDC,ZFDCCasualOS_5,-1858.38
S94-05,S94-05 - Casual Open Space (Local),DA07/0022,452205,ZFRI,ZFRInfrastructure,1192,3.5766,ET (Structured),ET (Structured),3.5766,ET (Casual),3.5689,,,,,Expired,3557,Open Space,ZFDC,ZFDCCasualOS_5,0
S94-05,S94-05 - Casual Open Space (Local),DA07/0029,452297,ZFRI,ZFRInfrastructure,2282,13.6912,ET (Structured),ET (Structured),13.6912,ET (Casual),13.6648,,,,,Expired,18531,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA07/0124,453580,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,9296,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA07/0158,454048,ZFRI,ZFRInfrastructure,167,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,101654,Open Space,ZFDC,ZFDCCasualOS_5,-167
S94-05,S94-05 - Casual Open Space (Local),DA07/0173,454214,ZFRI,ZFRInfrastructure,756,2.269,ET (Structured),ET (Structured),2.269,ET (Casual),2.2635,,,,,Expired,101907,Open Space,ZFDC,ZFDCCasualOS_5,-378
S94-05,S94-05 - Casual Open Space (Local),DA07/0189,454355,ZFRI,ZFRInfrastructure,865,5.1918,ET (Structured),ET (Structured),5.1918,ET (Casual),5.1797,,,,,Expired,11966,Open Space,ZFDC,ZFDCCasualOS_5,-865
S94-05,S94-05 - Casual Open Space (Local),DA07/0206,454561,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,1554,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA07/0247,455082,ZFRI,ZFRInfrastructure,1002,3,ET (Structured),ET (Structured),3,ET (Casual),3,,,,,Expired,7724,Open Space,ZFDC,ZFDCCasualOS_5,-1629
S94-05,S94-05 - Casual Open Space (Local),DA07/0287,455601,ZFRI,ZFRInfrastructure,167,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,72840,Open Space,ZFDC,ZFDCCasualOS_5,-167
S94-05,S94-05 - Casual Open Space (Local),DA07/0289,455628,ZFRI,ZFRInfrastructure,3156,2,ET (Structured),ET (Structured),2,ET (Casual),2,,,,,Expired,103824,Open Space,ZFDC,ZFDCCasualOS_5,-1052
S94-05,S94-05 - Casual Open Space (Local),DA07/0325,456078,ZFRI,ZFRInfrastructure,42084,5.8842,ET (Structured),ET (Structured),5.8842,ET (Casual),5.8743,,,,,Expired,22767,Open Space,ZFDC,ZFDCCasualOS_5,-3211
S94-05,S94-05 - Casual Open Space (Local),DA07/0342,456313,ZFRI,ZFRInfrastructure,1166,,ET (Structured),ET (Structured),,ET (Casual),0.8368,,,,,Expired,17675,Open Space,ZFDC,ZFDCCasualOS_5,-583
S94-05,S94-05 - Casual Open Space (Local),DA07/0381,456770,ZFRI,ZFRInfrastructure,334,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,590,Open Space,ZFDC,ZFDCCasualOS_5,-526
S94-05,S94-05 - Casual Open Space (Local),DA07/0411,457266,ZFRI,ZFRInfrastructure,269,1.6152,ET (Structured),ET (Structured),1.6152,ET (Casual),1.6108,,,,,Expired,3439,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA07/0462,457924,ZFRI,ZFRInfrastructure,8550,15,ET (Structured),ET (Structured),15,ET (Casual),15,,,,,Expired,104431,Open Space,ZFDC,ZFDCCasualOS_5,-8550
S94-05,S94-05 - Casual Open Space (Local),DA07/0471,458052,ZFRI,ZFRInfrastructure,322,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,10829,Open Space,ZFDC,ZFDCCasualOS_5,-161
S94-05,S94-05 - Casual Open Space (Local),DA07/0529,459136,ZFRI,ZFRInfrastructure,1417,8.4994,ET (Structured),ET (Structured),8.4994,ET (Casual),8.4851,,,,,Expired,3529,Open Space,ZFDC,ZFDCCasualOS_5,-1417
S94-05,S94-05 - Casual Open Space (Local),DA07/0532,459153,ZFRI,ZFRInfrastructure,160,0.9614,ET (Structured),ET (Structured),0.9614,ET (Casual),0.9581,,,,,Expired,103870,Open Space,ZFDC,ZFDCCasualOS_5,-160
S94-05,S94-05 - Casual Open Space (Local),DA07/0543,459372,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,4153,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA07/0591,460151,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,15009,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA07/0619,460582,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,101915,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA07/0782,462949,ZFRI,ZFRInfrastructure,974,2.9228,ET (Structured),ET (Structured),2.9228,ET (Casual),2.9162,,,,,Expired,10060,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA07/0792,463147,ZFRI,ZFRInfrastructure,1702,2.124,ET (Structured),ET (Structured),2.124,ET (Casual),1.6176,,,,,Expired,1730,Open Space,ZFDC,ZFDCCasualOS_5,-851
S94-05,S94-05 - Casual Open Space (Local),DA07/0793,463148,ZFRI,ZFRInfrastructure,3156,3,ET (Structured),ET (Structured),3,ET (Casual),3,,,,,Expired,44010,Open Space,ZFDC,ZFDCCasualOS_5,-1578
S94-05,S94-05 - Casual Open Space (Local),DA07/0830,463742,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,584,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA07/0863,464204,ZFRI,ZFRInfrastructure,3754,3.5766,ET (Structured),ET (Structured),3.5766,ET (Casual),3.5689,,,,,Expired,10056,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA07/0864,464208,ZFRI,ZFRInfrastructure,2016,1.9228,ET (Structured),ET (Structured),1.9228,ET (Casual),1.9162,,,,,Expired,3053,Open Space,ZFDC,ZFDCCasualOS_5,-1008
S94-05,S94-05 - Casual Open Space (Local),DA07/0928,464842,ZFRI,ZFRInfrastructure,5260,5,ET (Structured),ET (Structured),5,ET (Casual),5,,,,,Expired,38167,Open Space,ZFDC,ZFDCCasualOS_5,-2630
S94-05,S94-05 - Casual Open Space (Local),DA07/0930,464852,ZFRI,ZFRInfrastructure,51,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,52,Open Space,ZFDC,ZFDCCasualOS_5,-51
S94-05,S94-05 - Casual Open Space (Local),DA07/0933,464906,ZFRI,ZFRInfrastructure,167,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,33643,Open Space,ZFDC,ZFDCCasualOS_5,-167
S94-05,S94-05 - Casual Open Space (Local),DA07/0940,464970,ZFRI,ZFRInfrastructure,167,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,76640,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA07/0944,465027,ZFRI,ZFRInfrastructure,538,1.6152,ET (Structured),ET (Structured),1.6152,ET (Casual),1.6108,,,,,Expired,28018,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA07/0955,465060,ZFRI,ZFRInfrastructure,5167,30.9976,ET (Structured),ET (Structured),30.9976,ET (Casual),30.9404,,,,,Expired,17315,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA07/1028,465785,ZFRI,ZFRInfrastructure,1128,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,20971,Open Space,ZFDC,ZFDCCasualOS_5,-564
S94-05,S94-05 - Casual Open Space (Local),DA07/1104,466750,ZFRI,ZFRInfrastructure,1212,,ET (Structured),ET (Structured),,ET (Casual),1.152,,,,,Expired,41323,Open Space,ZFDC,ZFDCCasualOS_5,-606
S94-05,S94-05 - Casual Open Space (Local),DA07/1112,466834,ZFRI,ZFRInfrastructure,2609,15.6526,ET (Structured),ET (Structured),15.6526,ET (Casual),15.6229,,,,,Expired,293,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA07/1142,467139,ZFRI,ZFRInfrastructure,974,10,ET (Structured),ET (Structured),10,ET (Casual),10,,,,,Expired,17754,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA07/1152,467224,ZFRI,ZFRInfrastructure,6267,3.7499,ET (Structured),ET (Structured),3.7499,ET (Casual),3.7499,,,,,Expired,14173,Open Space,ZFDC,ZFDCCasualOS_5,-2089
S94-05,S94-05 - Casual Open Space (Local),DA07/1176,467438,ZFRI,ZFRInfrastructure,257,,ET (Structured),ET (Structured),,ET (Casual),1.536,,,,,Expired,21633,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA07/1182,467553,ZFRI,ZFRInfrastructure,153,0.3076,ET (Structured),ET (Structured),0.3076,ET (Casual),0.3054,,,,,Expired,22594,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA07/1243,468291,ZFRI,ZFRInfrastructure,436,1.3076,ET (Structured),ET (Structured),1.3076,ET (Casual),1.3054,,,,,Expired,5744,Open Space,,,
S94-05,S94-05 - Casual Open Space (Local),DA07/1261,468590,ZFRI,ZFRInfrastructure,866,,ET (Structured),ET (Structured),,ET (Casual),1.52,,,,,Expired,11219,Open Space,,,
