Ledger,Account,Plan,Activity,Sector,Month Num,Month Text,Month,Fiscal Month,Date,Doc Type,Amount,DataDate,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,8,Aug,02-Aug,2,24/08/2018,$RECEIPT,-2310,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,8,Aug,02-Aug,2,28/08/2018,$RECEIPT,-1244,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,8,Aug,02-Aug,2,29/08/2018,$RECEIPT,-3974,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,9,Sep,03-Sep,3,03/09/2018,$RECEIPT,-711,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,9,Sep,03-Sep,3,05/09/2018,$RECEIPT,-7451,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,9,Sep,03-Sep,3,17/09/2018,$RECEIPT,-149240,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,9,Sep,03-Sep,3,24/09/2018,$RECEIPT,-4264,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,10,Oct,04-Oct,4,02/10/2018,$RECEIPT,-7206.16,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,10,Oct,04-Oct,4,10/10/2018,$RECEIPT,-13909,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,10,Oct,04-Oct,4,16/10/2018,$RECEIPT,-2981,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,10,Oct,04-Oct,4,16/10/2018,$RECEIPT,-711,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,11,Nov,05-Nov,5,22/11/2018,$RECEIPT,-4264,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,11,Nov,05-Nov,5,29/11/2018,$RECEIPT,-3417.64,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,12,Dec,06-Dec,6,03/12/2018,$RECEIPT,-2856.88,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,12,Dec,06-Dec,6,05/12/2018,$RECEIPT,-7462,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,12,Dec,06-Dec,6,07/12/2018,$RECEIPT,-3965.52,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,12,Dec,06-Dec,6,10/12/2018,$RECEIPT,-12255,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,12,Dec,06-Dec,6,12/12/2018,$RECEIPT,-8528,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,12,Dec,06-Dec,6,17/12/2018,$RECEIPT,-10660,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,2,Feb,08-Feb,8,01/02/2019,$RECEIPT,-7462,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,2,Feb,08-Feb,8,04/02/2019,$RECEIPT,-2643.68,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,2,Feb,08-Feb,8,05/02/2019,$RECEIPT,-3974,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,2,Feb,08-Feb,8,11/02/2019,$RECEIPT,-2821.54,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,2,Feb,08-Feb,8,22/02/2019,$RECEIPT,-3020,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,2,Feb,08-Feb,8,27/02/2019,$RECEIPT,-3198,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,3,Mar,09-Mar,9,12/03/2019,$RECEIPT,-3020,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,3,Mar,09-Mar,9,26/03/2019,$RECEIPT,-14391,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,3,Mar,09-Mar,9,27/03/2019,$RECEIPT,-3922.88,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,4,Apr,10-Apr,10,11/04/2019,$RECEIPT,-4264,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,4,Apr,10-Apr,10,12/04/2019,$RECEIPT,-3974,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,4,Apr,10-Apr,10,15/04/2019,$RECEIPT,-4264,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,4,Apr,10-Apr,10,15/04/2019,$RECEIPT,-2981,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,5,May,11-May,11,08/05/2019,$RECEIPT,-45038,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,5,May,11-May,11,09/05/2019,$RECEIPT,-711,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,6,Jun,12-Jun,12,06/06/2019,$RECEIPT,-711,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,6,Jun,12-Jun,12,17/06/2019,$RECEIPT,-3198,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,6,Jun,12-Jun,12,19/06/2019,$RECEIPT,-2065,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,6,Jun,12-Jun,12,24/06/2019,$RECEIPT,-3198,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,6,Jun,12-Jun,12,26/06/2019,$RECEIPT,-3198,45530.00,,,,,
DC19ACT,45020,26,Structured Open Space,No Sector,6,Jun,12-Jun,12,28/06/2019,$RECEIPT,-237955.97,45530.00,,,,,
DC19ACT,45020,27,Structured Open Space,No Sector,7,Jul,01-Jul,1,10/07/2018,$RECEIPT,-51303,45530.00,,,,,
DC19ACT,45020,27,Structured Open Space,No Sector,6,Jun,12-Jun,12,28/06/2019,$RECEIPT,-111823,45530.00,,,,,
DC19ACT,45020,28,Casual Open Space,No Sector,7,Jul,01-Jul,1,16/07/2018,$RECEIPT,-55481,45530.00,,,,,
DC19ACT,45020,28,Casual Open Space,No Sector,7,Jul,01-Jul,1,25/07/2018,$APINVCE,49932.9,45530.00,,,,,
DC19ACT,45020,28,Casual Open Space,No Sector,8,Aug,02-Aug,2,01/08/2018,APINVSU,49932.9,45530.00,,,,,
DC19ACT,45020,28,Casual Open Space,No Sector,8,Aug,02-Aug,2,01/08/2018,GLJNLOP,-49932.9,45530.00,,,,,
DC19ACT,45020,28,Casual Open Space,No Sector,10,Oct,04-Oct,4,02/10/2018,$RECEIPT,-29323.84,45530.00,,,,,
DC19ACT,45020,28,Casual Open Space,No Sector,11,Nov,05-Nov,5,22/11/2018,$APINVCE,26391.46,45530.00,,,,,
DC19ACT,45020,28,Casual Open Space,No Sector,11,Nov,05-Nov,5,26/11/2018,$RECEIPT,-56392,45530.00,,,,,
DC19ACT,45020,28,Casual Open Space,No Sector,1,Jan,07-Jan,7,25/01/2019,$APINVCE,50752.8,45530.00,,,,,
DC19ACT,45020,28,Casual Open Space,No Sector,3,Mar,09-Mar,9,22/03/2019,$RECEIPT,-56392,45530.00,,,,,
DC19ACT,45020,28,Casual Open Space,No Sector,4,Apr,10-Apr,10,10/04/2019,$APINVCE,50752.8,45530.00,,,,,
DC19ACT,45020,28,Structured Open Space,No Sector,7,Jul,01-Jul,1,11/07/2018,$RECEIPT,-11897.52,45530.00,,,,,
DC19ACT,45020,28,Structured Open Space,No Sector,10,Oct,04-Oct,4,02/10/2018,$RECEIPT,-6876.83,45530.00,,,,,
DC19ACT,45020,28,Structured Open Space,No Sector,6,Jun,12-Jun,12,24/06/2019,$RECEIPT,-3396.75,45530.00,,,,,
DC19ACT,45020,28,Structured Open Space,No Sector,6,Jun,12-Jun,12,26/06/2019,$RECEIPT,-3396.75,45530.00,,,,,
DC20ACT,45020,01,Casual Open Space,No Sector,12,Dec,06-Dec,6,04/12/2019,$RECEIPT,-1646,45530.00,,,,,
DC20ACT,45020,01,Structured Open Space,No Sector,1,Jan,07-Jan,7,13/01/2020,$RECEIPT,-10002,45530.00,,,,,
DC20ACT,45005,02,Drainage,No Sector,12,Dec,06-Dec,6,04/12/2019,$RECEIPT,-621.27,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 1 - Tweed Heads,8,Aug,02-Aug,2,27/08/2019,$RECEIPT,-23726.1,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 1 - Tweed Heads,10,Oct,04-Oct,4,21/10/2019,$RECEIPT,-299298,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 1 - Tweed Heads,11,Nov,05-Nov,5,15/11/2019,$RECEIPT,-68234,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 1 - Tweed Heads,5,May,11-May,11,12/05/2020,$RECEIPT,-119576.4,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 1 - Tweed Heads,6,Jun,12-Jun,12,12/06/2020,$RECEIPT,-6318,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 1 - Tweed Heads,6,Jun,12-Jun,12,16/06/2020,GLJNLPRV,-30380,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 2 - Murwillumbah,7,Jul,01-Jul,1,12/07/2019,$RECEIPT,-166395.6,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 2 - Murwillumbah,7,Jul,01-Jul,1,17/07/2019,$RECEIPT,-28780.12,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 2 - Murwillumbah,11,Nov,05-Nov,5,14/11/2019,$RECEIPT,-8884.44,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 2 - Murwillumbah,12,Dec,06-Dec,6,04/12/2019,$RECEIPT,-1936,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 2 - Murwillumbah,1,Jan,07-Jan,7,13/01/2020,$RECEIPT,-30635,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 2 - Murwillumbah,2,Feb,08-Feb,8,10/02/2020,$RECEIPT,-23376.6,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 2 - Murwillumbah,2,Feb,08-Feb,8,27/02/2020,$RECEIPT,-1570.8,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 2 - Murwillumbah,3,Mar,09-Mar,9,02/03/2020,$RECEIPT,-8884.44,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 2 - Murwillumbah,3,Mar,09-Mar,9,12/03/2020,$RECEIPT,-25164,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 2 - Murwillumbah,6,Jun,12-Jun,12,10/06/2020,$RECEIPT,-3566,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 2 - Murwillumbah,6,Jun,12-Jun,12,19/06/2020,$RECEIPT,-2042,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 2 - Murwillumbah,6,Jun,12-Jun,12,24/06/2020,$RECEIPT,-8884.44,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 3 - Kingscliff,11,Nov,05-Nov,5,08/11/2019,$RECEIPT,-9952,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 4 - Cabarita,7,Jul,01-Jul,1,19/07/2019,$RECEIPT,-12593.47,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 4 - Cabarita,2,Feb,08-Feb,8,17/02/2020,$RECEIPT,-47672,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 4 - Cabarita,4,Apr,10-Apr,10,30/04/2020,$RECEIPT,-51349.88,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 5 - Pottsville,3,Mar,09-Mar,9,12/03/2020,$RECEIPT,-3081,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 5 - Pottsville,3,Mar,09-Mar,9,20/03/2020,$RECEIPT,-415935,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 5 - Pottsville,4,Apr,10-Apr,10,01/04/2020,$RECEIPT,-14599,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 5 - Pottsville,5,May,11-May,11,12/05/2020,$RECEIPT,-12395.11,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 5 - Pottsville,5,May,11-May,11,26/05/2020,$RECEIPT,12395.11,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 5 - Pottsville,6,Jun,12-Jun,12,16/06/2020,$ARINVCE,-16188,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 5 - Pottsville,6,Jun,12-Jun,12,24/06/2020,$RECEIPT,-138645,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 5 - Pottsville,6,Jun,12-Jun,12,25/06/2020,$RECEIPT,-10933.39,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 6,9,Sep,03-Sep,3,05/09/2019,$RECEIPT,-1760,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 6,10,Oct,04-Oct,4,01/10/2019,$RECEIPT,-35204,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 6,12,Dec,06-Dec,6,06/12/2019,$RECEIPT,-65127,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 6,12,Dec,06-Dec,6,09/12/2019,$RECEIPT,-8801,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 6,1,Jan,07-Jan,7,09/01/2020,$RECEIPT,-1760,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 6,2,Feb,08-Feb,8,03/02/2020,$RECEIPT,-26403,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 6,2,Feb,08-Feb,8,20/02/2020,GLJNLOP,-11672.5,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 6,2,Feb,08-Feb,8,28/02/2020,$RECEIPT,-21316.2,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 6,3,Mar,09-Mar,9,18/03/2020,$RECEIPT,-51709,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 6,4,Apr,10-Apr,10,28/04/2020,$RECEIPT,-12321,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 6,5,May,11-May,11,14/05/2020,$RECEIPT,-121144.2,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 6,5,May,11-May,11,20/05/2020,$RECEIPT,-19362,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 6,5,May,11-May,11,05/05/2020,GLJNLOP,11672.5,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 6,6,Jun,12-Jun,12,09/06/2020,$RECEIPT,-7681.18,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 7,7,Jul,01-Jul,1,01/07/2019,$RECEIPT,-6724,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 7,9,Sep,03-Sep,3,05/09/2019,$RECEIPT,-1775,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 7,9,Sep,03-Sep,3,17/09/2019,$RECEIPT,-227612.72,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 7,10,Oct,04-Oct,4,22/10/2019,$RECEIPT,-130758.1,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 7,12,Dec,06-Dec,6,02/12/2019,$RECEIPT,-1760,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 7,1,Jan,07-Jan,7,17/01/2020,$RECEIPT,-75641,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 8,10,Oct,04-Oct,4,24/10/2019,$RECEIPT,-2425,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 8,3,Mar,09-Mar,9,10/03/2020,$RECEIPT,-1885,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 8,4,Apr,10-Apr,10,30/04/2020,$ARINVCE,-26366.1,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 8,5,May,11-May,11,06/05/2020,$RECEIPT,-1378.2,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 8,5,May,11-May,11,07/05/2020,$RECEIPT,-11672.5,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 8,5,May,11-May,11,13/05/2020,$RECEIPT,-52732.2,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 8,5,May,11-May,11,05/05/2020,$ARINVCE,52732.2,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 9,9,Sep,03-Sep,3,30/09/2019,$RECEIPT,-41604.4,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 9,10,Oct,04-Oct,4,23/10/2019,$RECEIPT,-9082.45,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 9,1,Jan,07-Jan,7,09/01/2020,$RECEIPT,-47476.8,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 9,1,Jan,07-Jan,7,09/01/2020,$RECEIPT,1354.93,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 9,2,Feb,08-Feb,8,07/02/2020,$RECEIPT,-88312.8,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 9,5,May,11-May,11,01/05/2020,$RECEIPT,-173485,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 10,11,Nov,05-Nov,5,01/11/2019,$RECEIPT,-11050,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 10,6,Jun,12-Jun,12,15/06/2020,$RECEIPT,-13277.24,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 10,6,Jun,12-Jun,12,22/06/2020,$RECEIPT,-20000,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 11,8,Aug,02-Aug,2,12/08/2019,$RECEIPT,-1940,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 11,6,Jun,12-Jun,12,16/06/2020,$ARINVCE,-4143,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 13,8,Aug,02-Aug,2,19/08/2019,$APINVCE,12400.43,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 29,2,Feb,08-Feb,8,20/02/2020,GLJNLOP,-619.9,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 29,4,Apr,10-Apr,10,30/04/2020,$ARINVCE,-1391.8,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 29,5,May,11-May,11,06/05/2020,$RECEIPT,-73.2,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 29,5,May,11-May,11,07/05/2020,$RECEIPT,-619.9,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 29,5,May,11-May,11,13/05/2020,$RECEIPT,-2783.6,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 29,5,May,11-May,11,13/05/2020,GLJNLOP,619.9,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 29,5,May,11-May,11,13/05/2020,GLJNLOP,2783.6,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 29,6,Jun,12-Jun,12,25/06/2020,GLJNLOP,-619.9,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 29,6,Jun,12-Jun,12,25/06/2020,GLJNLOP,-2783.6,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 29,6,Jun,12-Jun,12,10/06/2020,$ARINVCE,2783.6,45530.00,,,,,
DC20ACT,45000,04,Roads,Sector 29,6,Jun,12-Jun,12,10/06/2020,GLJNLOP,619.9,45530.00,,,,,
DC20ACT,45000,04,Roads,TRCP Sector 12a,10,Oct,04-Oct,4,18/10/2019,$RECEIPT,-9024,45530.00,,,,,
DC20ACT,45000,04,Roads,TRCP Sector 12b,12,Dec,06-Dec,6,09/12/2019,$RECEIPT,-9946.8,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,7,Jul,01-Jul,1,03/07/2019,$RECEIPT,-34345,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,7,Jul,01-Jul,1,17/07/2019,$RECEIPT,-1858.38,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,7,Jul,01-Jul,1,19/07/2019,$RECEIPT,-382.22,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,7,Jul,01-Jul,1,23/07/2019,$RECEIPT,-78,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,8,Aug,02-Aug,2,12/08/2019,$RECEIPT,-577,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,8,Aug,02-Aug,2,19/08/2019,$APINVCE,400.44,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,9,Sep,03-Sep,3,05/09/2019,$RECEIPT,-659,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,9,Sep,03-Sep,3,09/09/2019,$RECEIPT,-110,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,9,Sep,03-Sep,3,16/09/2019,$RECEIPT,-110,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,10,Oct,04-Oct,4,01/10/2019,$RECEIPT,-1267,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,10,Oct,04-Oct,4,21/10/2019,$RECEIPT,-37453,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,10,Oct,04-Oct,4,23/10/2019,$RECEIPT,-586.51,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,11,Nov,05-Nov,5,14/11/2019,$RECEIPT,-573.33,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,11,Nov,05-Nov,5,15/11/2019,$RECEIPT,-8183,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,12,Dec,06-Dec,6,09/12/2019,$RECEIPT,-659,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,1,Jan,07-Jan,7,09/01/2020,$RECEIPT,-659,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,1,Jan,07-Jan,7,09/01/2020,$APINVCE,1465,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,3,Mar,09-Mar,9,02/03/2020,$RECEIPT,-573.33,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,3,Mar,09-Mar,9,10/03/2020,$RECEIPT,-364,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,3,Mar,09-Mar,9,12/03/2020,$RECEIPT,-3587,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,4,Apr,10-Apr,10,01/04/2020,$RECEIPT,-624,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,4,Apr,10-Apr,10,30/04/2020,$RECEIPT,-1555.24,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,5,May,11-May,11,20/05/2020,$RECEIPT,-1236,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,6,Jun,12-Jun,12,12/06/2020,$RECEIPT,-659,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,6,Jun,12-Jun,12,15/06/2020,$RECEIPT,-659,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,6,Jun,12-Jun,12,19/06/2020,$RECEIPT,-577,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,6,Jun,12-Jun,12,24/06/2020,$RECEIPT,-573.33,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,6,Jun,12-Jun,12,25/06/2020,$RECEIPT,-467.89,45530.00,,,,,
DC20ACT,45020,05,Casual Open Space,No Sector,6,Jun,12-Jun,12,30/06/2020,$RECEIPT,-26360,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,7,Jul,01-Jul,1,17/07/2019,$RECEIPT,-2126.28,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,7,Jul,01-Jul,1,19/07/2019,$RECEIPT,-437.32,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,7,Jul,01-Jul,1,23/07/2019,$RECEIPT,-89,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,8,Aug,02-Aug,2,12/08/2019,$RECEIPT,-660,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,8,Aug,02-Aug,2,19/08/2019,$APINVCE,457.95,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,9,Sep,03-Sep,3,05/09/2019,$RECEIPT,-754,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,9,Sep,03-Sep,3,09/09/2019,$RECEIPT,-126,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,9,Sep,03-Sep,3,16/09/2019,$RECEIPT,-126,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,10,Oct,04-Oct,4,01/10/2019,$RECEIPT,-1450,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,10,Oct,04-Oct,4,21/10/2019,$RECEIPT,-42852,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,10,Oct,04-Oct,4,23/10/2019,$RECEIPT,-676.85,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,11,Nov,05-Nov,5,14/11/2019,$RECEIPT,-655.98,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,11,Nov,05-Nov,5,15/11/2019,$RECEIPT,-9362,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,12,Dec,06-Dec,6,09/12/2019,$RECEIPT,-754,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,1,Jan,07-Jan,7,09/01/2020,$RECEIPT,-754,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,3,Mar,09-Mar,9,02/03/2020,$RECEIPT,-655.98,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,3,Mar,09-Mar,9,10/03/2020,$RECEIPT,-416,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,3,Mar,09-Mar,9,12/03/2020,$RECEIPT,-4104,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,4,Apr,10-Apr,10,01/04/2020,$RECEIPT,-714,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,4,Apr,10-Apr,10,30/04/2020,$RECEIPT,-1779.44,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,5,May,11-May,11,01/05/2020,$RECEIPT,-12818,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,5,May,11-May,11,20/05/2020,$RECEIPT,-1414,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,6,Jun,12-Jun,12,12/06/2020,$RECEIPT,-754,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,6,Jun,12-Jun,12,15/06/2020,$RECEIPT,-754,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,6,Jun,12-Jun,12,19/06/2020,$RECEIPT,-660,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,6,Jun,12-Jun,12,24/06/2020,$RECEIPT,-655.98,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,6,Jun,12-Jun,12,25/06/2020,$RECEIPT,-535.34,45530.00,,,,,
DC20ACT,45020,05,Structured Open Space,No Sector,6,Jun,12-Jun,12,30/06/2020,$RECEIPT,-30160,45530.00,,,,,
DC20ACT,45095,06,Street Trees,No Sector,12,Dec,06-Dec,6,19/12/2019,$RECEIPT,-3267,45530.00,,,,,
DC20ACT,45095,06,Street Trees,No Sector,1,Jan,07-Jan,7,13/01/2020,$RECEIPT,-891,45530.00,,,,,
DC20ACT,45095,06,Street Trees,No Sector,6,Jun,12-Jun,12,30/06/2020,$RECEIPT,-11880,45530.00,,,,,
DC20ACT,45005,07,Drainage,No Sector,12,Dec,06-Dec,6,06/12/2019,$RECEIPT,-7483.69,45530.00,,,,,
DC20ACT,45005,07,Drainage,No Sector,2,Feb,08-Feb,8,03/02/2020,$RECEIPT,-613.42,45530.00,,,,,
DC20ACT,45005,07,Drainage,No Sector,4,Apr,10-Apr,10,28/04/2020,$RECEIPT,-3770.47,45530.00,,,,,
